"CS_USER__C","CREATEDBYID","CREATEDDATE","EP_USER__C","ID","ISDELETED","LASTACTIVITYDATE","LASTMODIFIEDBYID","LASTMODIFIEDDATE","LASTREFERENCEDDATE","LASTVIEWEDDATE","NAME","OWNERID","SYSTEMMODSTAMP","ACCOUNT_NAME__C","AGE__C","AREA__C","EMAIL__C","ENGINEER_FIRST_NAME__C","ENGINEER_NAME__C","ENGINEER_TYPE__C","EVENTUSER__C","GENKA_YEN__C","GYOUMUITAKU_CHECK__C","HYOUKA_RANK__C","INDEX_KOUMOKU__C","JYOUKEN_POINT__C","KEIKEN_NENSUU__C","KOJIN_JIGYOU_TYPE__C","MOBILE_NUMBER__C","SEX__C","SKILL_SET__C","SYAGAI_MUKE_SKILL__C","SYANAI_ENGINEER_KUBUN__C","SYOKUMU_RIREKI__C","SYOUDAN_KAISHI_JIKAN__C","SYOUDAN_SYUURYOU_JIKAN__C","TEIANKINGAKU__C","TOUROKU_MENDAN_DATE__C","TOUROKU_STATUS__C"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIeBEAW","false","","0052x000002ke72AAA","2020-07-27T17:36:32.000Z","","","西秋 徹平","0052x000002ke72AAA","2020-07-27T17:36:32.000Z","0012x00000AIyFmAAL","22.0","千葉県","konno_waka@example.com","","西秋 徹平","個人","a0l2x000000hp1ZAAQ","550500.0","false","C","","【先出しOK】設計から携われる＞場所（秋葉原から自転車、電車だと20分）＞報酬（売66万以上）★固定清算NG","13.0","個人","080-1445-1372","男性","サーバアカウント管理","・Java（~1.7）を用いたサーバーサイド開発
・JavaScriptを用いたフロント開発
・要件定義〜設計〜製造まで一貫して対応可能
→設計以降の案件を希望しております。
　（可能であればしっかり要件定義から）
・金融（特にクレジット）業界経験豊富","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-22T11:00:00.000Z","2020-05-22T12:00:00.000Z","","2020-05-08","営業中"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBxAAI","a0T2x000000MIeCEAW","false","","0052x000002ke72AAA","2020-07-27T17:36:23.000Z","","","奥田 憲一","0052x000002ke72AAA","2020-07-27T17:36:23.000Z","0012x00000AIyElAAL","18.0","福岡県","kotani_chinatsu@example.com","","奥田 憲一","個人","","332000.0","false","A","","㈰単金
㈪時間（基本的には大丈夫だけどYoutuberの活動も少々）
㈫働きやすさ、場所

PC：Mac>>>Win（持ち込み相談可能）","1.0","個人","090-8705-3513","男性","Java","・PHPによるサーバーサイド開発経験豊富
・リーダー経験あり
・ゲーム業界経験豊富で0ベースからのKPIの設計も含めて一貫して対応可能","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-25T17:00:00.000Z","2020-05-25T18:00:00.000Z","","2020-05-09","未対応"
"0052x000002poBwAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC0AAI","a0T2x000000MIeDEAW","false","","0052x000002ke72AAA","2020-07-27T17:23:04.000Z","","","小室 龍吉","0052x000002ke72AAA","2020-07-27T17:23:04.000Z","0012x00000AIyFxAAL","31.0","長野県","kotani_chinatsu@example.com","","小室 龍吉","個人","","396000.0","false","D","","Java＞C♯
金額＞安定稼働＞場所（移動45分〜1時間くらい）
→単金高かったら多少遠くても行きます
調べ物ができない現場は嫌だ。","5.0","個人","090-2678-1142","","システムリスク セキュリティ管理;サーバ構築;Java;ネットワーク構築;OracleDBA;PHP;AWS","・Java、C♯.netでの開発経験
・詳細設計〜テストまで","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-12T21:32:00.000Z","2020-05-12T21:32:00.000Z","","2020-05-10","営業中"
"0052x000002poBuAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC0AAI","a0T2x000000MIeEEAW","false","","0052x000002ke72AAA","2020-07-27T17:36:32.000Z","","","瀬川 ひろみ","0052x000002ke72AAA","2020-07-27T17:36:32.000Z","0012x00000AIyFEAA1","19.0","茨城県","takeuchi_risa@example.com","","瀬川 ひろみ","個人","","383500.0","false","A","","内容＝金額＞場所","3.0","個人","090-8879-6066","男性","サーバ構築;Java;ネットワーク構築;Explanner;販売管理;OracleDBA","・Linux設計構築、AWS知見あり
・NW構築経験あり（CiscoL2/L3）","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-19T18:30:00.000Z","2020-05-19T20:30:00.000Z","","2020-05-13","稼働中"
"0052x000002poBuAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poC0AAI","a0T2x000000MIeFEAW","false","","0052x000002ke72AAA","2020-07-27T17:36:32.000Z","","","安井 真一","0052x000002ke72AAA","2020-07-27T17:36:32.000Z","0012x00000AIyFcAAL","36.0","静岡県","sakakibara_kaoru@example.com","","安井 真一","個人","","563500.0","false","A","","再度確認","13.0","法人","080-5975-3852","男性","Java","・業務系PMO
・Word, Excel, Powerpoint
・システム設計経験あり
・検証業務、進捗管理、ドキュメント作成","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-13T19:00:00.000Z","2020-05-13T21:30:00.000Z","","2020-04-30","掘り起こし"
"0052x000002poBuAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBzAAI","a0T2x000000MIeGEAW","false","","0052x000002ke72AAA","2020-07-27T17:36:30.000Z","","","藤野 あや子","0052x000002ke72AAA","2020-07-27T17:36:30.000Z","0012x00000AIyF0AAL","38.0","岩手県","panzetta_ouga@example.com","","藤野 あや子","個人","a0l2x000000hp1PAAQ","627000.0","false","B","","週4稼動＞金額","2.0","個人","080-6193-2244","男性","サーバアカウント管理","・バナー制作
・ロゴ制作
・Photoshop 
・Illustrator","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-15T19:00:00.000Z","2020-05-15T21:00:00.000Z","","2020-05-13","営業中"
"0052x000002poBvAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBtAAI","a0T2x000000MIeHEAW","false","","0052x000002ke72AAA","2020-07-27T17:36:32.000Z","","","平井 莉沙","0052x000002ke72AAA","2020-07-27T17:36:32.000Z","0012x00000AIyFDAA1","23.0","京都府","nakamura_nozomi@example.com","","平井 莉沙","個人","","501500.0","true","B","","","12.0","個人","090-8993-5856","男性","ネットワーク構築","・Java開発経験豊富
　→Spring,Struts経験あり

・PHP開発経験あり
　→symfony,CodeIgniter経験あり

・Javascript
　→jQuery,Angula.js,node.js経験あり

・ドキュメント作成可
・Mac/Windowsどちらも対応可能","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-13T20:30:00.000Z","2020-05-13T22:00:00.000Z","","2020-05-01","営業中"
"0052x000002poBvAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBzAAI","a0T2x000000MIeIEAW","false","","0052x000002ke72AAA","2020-07-27T17:23:04.000Z","","","長谷部 涼","0052x000002ke72AAA","2020-07-27T17:23:04.000Z","0012x00000AIyFVAA1","27.0","栃木県","imura_yuuichi@example.com","","長谷部 涼","個人","","413000.0","false","B","","案件があれば","8.0","個人","080-7729-6991","","Java","・サーバー、ネットワーク共に経験あり
・即日参画可能","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-14T19:30:00.000Z","2020-05-14T21:00:00.000Z","","2020-05-08","営業中"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBtAAI","a0T2x000000MIeJEAW","false","","0052x000002ke72AAA","2020-07-27T17:23:00.000Z","","","野田 竜也","0052x000002ke72AAA","2020-07-27T17:23:00.000Z","0012x00000AIyFEAA1","18.0","北海道","haga_aki@example.com","","野田 竜也","個人","","654000.0","false","B","","内容（Ruby）＞金額＞場所","11.0","個人","090-3050-5129","","C++","・要件定義〜テスト一貫して対応可能
・Java、Scala、Rubyでの開発対応可能
・Gitアカウント：https://github.com/keikurimoto721","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-15T19:00:00.000Z","2020-05-15T20:00:00.000Z","","2020-05-05","稼働中"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBzAAI","a0T2x000000MIeKEAW","false","","0052x000002ke72AAA","2020-07-27T17:36:23.000Z","","","吉原 ひろ子","0052x000002ke72AAA","2020-07-27T17:36:23.000Z","0012x00000AIyEsAAL","37.0","大阪府","ueno_tetsuji@example.com","","吉原 ひろ子","個人","","477000.0","false","C","","金額＞＞＞Linuxの案件","2.0","法人","090-6228-1650","女性","サーバ構築;販売管理;AWS","・Linux設計・構築経験豊富
・仮想環境(Vmware)構築得意","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-19T18:00:00.000Z","2020-05-19T19:00:00.000Z","","2020-05-08","稼働中"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBtAAI","a0T2x000000MIeLEAW","false","","0052x000002ke72AAA","2020-07-27T17:36:23.000Z","","","鳥居 倫子","0052x000002ke72AAA","2020-07-27T17:36:23.000Z","0012x00000AIyEnAAL","33.0","富山県","minami_ouga@example.com","","鳥居 倫子","個人","","469500.0","false","C","","【先出しOK】
単価＞Webディレ案件＞場所
こだわりあまり強くないが新規企画がささりそうです。","8.0","個人","090-4992-3010","男性","サーバ構築;VB.Net;Java;PHP;Node.js","・Webディレクター経験豊富
・新規企画経験豊富
・各種Adobe製品（Photoshop、Illustrator、Dreamweaver、InDesign）","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-14T18:30:00.000Z","2020-05-14T19:30:00.000Z","","2020-05-08","他社決"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIeMEAW","false","","0052x000002ke72AAA","2020-07-27T17:36:32.000Z","","","北条 亜希","0052x000002ke72AAA","2020-07-27T17:36:32.000Z","0012x00000AIyF6AAL","30.0","神奈川県","umino_kousuke@example.com","","北条 亜希","個人","","588500.0","true","D","","","10.0","個人","080-9525-7563","女性","サーバ構築;販売管理;OracleDBA;AWS","・クラシックASP開発得意
・Notes/Access経験豊富
・SQL経験あり（テーブル設計/構築経験あり）
・.net経験なし","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-13T19:00:00.000Z","2020-05-13T20:00:00.000Z","","2020-05-08","未対応"
"0052x000002poByAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIeNEAW","false","","0052x000002ke72AAA","2020-07-27T17:36:23.000Z","","","中川 努","0052x000002ke72AAA","2020-07-27T17:36:23.000Z","0012x00000AIyF8AAL","46.0","滋賀県","ootani_sayuri@example.com","","中川 努","個人","","477000.0","false","A","","業務内容＞単金
基本こだわりはありません。稼働時間も気にしない！
流通案件が知識豊富","5.0","個人","080-8540-7110","女性","システムリスク セキュリティ管理;サーバ構築;Java;ネットワーク構築;OracleDBA;PHP;AWS","・VB6、PL/SQLでの開発経験豊富
・DBの設計経験豊富
・詳細設計〜テスト工程得意","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-15T14:00:00.000Z","2020-05-15T15:00:00.000Z","","2020-04-29","稼働中"
"0052x000002poC1AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIeOEAW","false","","0052x000002ke72AAA","2020-07-27T17:36:32.000Z","","","神谷 莉緒","0052x000002ke72AAA","2020-07-27T17:36:32.000Z","0012x00000AIyFmAAL","26.0","大阪府","takashima_ken@example.com","","神谷 莉緒","個人","","468000.0","true","A","","140ー180時間＞私服＞金額
※残業はしたくない","8.0","個人","090-6052-7105","女性","サーバ構築;Java;ネットワーク構築;Explanner;販売管理;OracleDBA","・PHPでの開発経験豊富
・製造〜テスト工程得意
・サーバーサイドの開発得意","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-14T19:00:00.000Z","2020-05-14T20:00:00.000Z","","2020-05-08","他社決"
"0052x000002poC1AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002ke72AAA","a0T2x000000MIePEAW","false","","0052x000002ke72AAA","2020-07-27T17:22:56.000Z","","","品川 勇","0052x000002ke72AAA","2020-07-27T17:22:56.000Z","0012x00000AIyFwAAL","30.0","岐阜県","sakakibara_kaoru@example.com","","品川 勇","個人","","477000.0","false","C","","【先出しOK】仕入れ60万以上＞JavaScriptの案件（Reactは経験ないため△）＞ディレクターもあり＞神奈川よりだと嬉しい（尚かレベル）","2.0","法人","090-6228-1650","","サーバ構築;販売管理;AWS","・JavaScript（Vanilla.js、ECMA6）を用いたフロント開発
・開発ディレクター経験豊富、デザイナー出身
・Web制作経験豊富
・PHPの知見あり","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-19T20:00:00.000Z","2020-05-19T21:00:00.000Z","","2020-05-06","営業中"
"0052x000002poC1AAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBwAAI","a0T2x000000MIeQEAW","false","","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","","","三谷 美和子","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0012x00000AIyFfAAL","32.0","山梨県","kimoto_rokurou@example.com","","三谷 美和子","個人","","469500.0","false","C","","残業すくなめ＞単金最低50万以上＞社風
古くさいところは嫌だ。開発環境も新しいところがいい。MaCがいい","8.0","個人","090-4992-3010","","サーバ構築;VB.Net;Java;PHP;Node.js","・PHP（〜5.6）要件定義〜製造〜テスト
・FW：cakePHP,Symfony,Ethna
・DB：Oracle,MySQL、SQLServer
・英語の読み書き可能
・コミュニケーション力良好","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-12T18:30:00.000Z","2020-05-12T19:30:00.000Z","","2020-05-04","稼働中"
"0052x000002poBxAAI","0052x000002ke72AAA","2020-07-27T03:13:54.000Z","0052x000002poBwAAI","a0T2x000000MIeREAW","false","","0052x000002ke72AAA","2020-07-27T17:36:28.000Z","","","松岡 仁","0052x000002ke72AAA","2020-07-27T17:36:28.000Z","0012x00000AIyFhAAL","26.0","茨城県","mifune_motoki@example.com","","松岡 仁","個人","","588500.0","true","D","","業務内容＞金額＞安定稼働（開始時間早すぎはNG）
※マンスリーマンションで生活する予定","10.0","個人","080-9525-7563","男性","サーバ構築;販売管理;OracleDBA;AWS","・詳細設計〜テストまでの開発工程経験豊富
・AndroidJava、C♯（ASP.net)での開発経験豊富
・WEB開発得意
・独学で、Kotlin、Ruby、Unity、Pythonを勉強中","CE","フリーランス時代は得意のXXXに関するプロジェクト中心に活動をし、YYプロジェクト等の業務システムに関する開発・検証を主に行ってきた。得意分野としては・・・","2020-05-12T16:00:00.000Z","2020-05-12T17:00:00.000Z","","2020-05-02","営業中"
